SampleID,TaxaID,N_Taxa,INDEX_CLASS,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,FFG,HABIT,NONTARGET
320319-6/12/23,Simuliidae,36,WetWide,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
320319-6/12/23,Turbellaria,2,WetWide,,Turbellaria,,,,CG,,FALSE
340209-9/26/23,Aeshnidae,1,VeryNarrow,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
340209-9/26/23,Amphipoda,66,VeryNarrow,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
340209-9/26/23,Ancylidae,4,VeryNarrow,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
340209-9/26/23,Baetidae,2,VeryNarrow,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
340209-9/26/23,Belostomatidae,1,VeryNarrow,,Insecta,,Hemiptera,Belostomatidae,PR,CB;SW,FALSE
340209-9/26/23,Calopterygidae,19,VeryNarrow,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
340209-9/26/23,Chironomidae,9,VeryNarrow,,Insecta,,Diptera,Chironomidae,CG,,FALSE
340209-9/26/23,Coenagrionidae,3,VeryNarrow,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
340209-9/26/23,Corixidae,76,VeryNarrow,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
340209-9/26/23,Decapoda,1,VeryNarrow,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
340209-9/26/23,Dixidae,2,VeryNarrow,,Insecta,,Diptera,Dixidae,CG,SW,FALSE
340209-9/26/23,Gerridae,1,VeryNarrow,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
340209-9/26/23,Hydracarina,4,VeryNarrow,,Arachnida,,,,PR,,FALSE
340209-9/26/23,Lestidae,1,VeryNarrow,,Insecta,,Odonata,Lestidae,PR,CB,FALSE
340209-9/26/23,Limnephilidae,20,VeryNarrow,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
340209-9/26/23,Lymnaeidae,6,VeryNarrow,,Gastropoda,,Basommatophora,Lymnaeidae,SC,CB,FALSE
340209-9/26/23,Nepidae,8,VeryNarrow,,Insecta,,Hemiptera,Nepidae,PR,CB;CN,FALSE
340209-9/26/23,Notonectidae,1,VeryNarrow,,Insecta,,Hemiptera,Notonectidae,PR,SW,FALSE
340209-9/26/23,Oligochaeta,5,VeryNarrow,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
340209-9/26/23,Phryganeidae,2,VeryNarrow,,Insecta,,Trichoptera,Phryganeidae,SH,CB;CN,FALSE
340209-9/26/23,Physidae,3,VeryNarrow,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
340209-9/26/23,Pisidiidae,7,VeryNarrow,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
340209-9/26/23,Pleidae,6,VeryNarrow,,Insecta,,Hemiptera,Pleidae,PR,SW,FALSE
340209-9/26/23,Sialidae,6,VeryNarrow,,Insecta,,Megaloptera,Sialidae,PR,BU,FALSE
340209-9/26/23,Tabanidae,1,VeryNarrow,,Insecta,,Diptera,Tabanidae,PR,SP,FALSE
340209-9/26/23,Veliidae,2,VeryNarrow,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
340231-8/10/23,Aeshnidae,1,VeryNarrow,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
340231-8/10/23,Amphipoda,40,VeryNarrow,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
340231-8/10/23,Ancylidae,5,VeryNarrow,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
340231-8/10/23,Baetidae,24,VeryNarrow,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
340231-8/10/23,Baetiscidae,1,VeryNarrow,,Insecta,,Ephemeroptera,Baetiscidae,CG,BU;CN;SP,FALSE
340231-8/10/23,Brachycentridae,3,VeryNarrow,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
340231-8/10/23,Calopterygidae,7,VeryNarrow,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
340231-8/10/23,Chironomidae,20,VeryNarrow,,Insecta,,Diptera,Chironomidae,CG,,FALSE
340231-8/10/23,Coenagrionidae,1,VeryNarrow,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
340231-8/10/23,Corixidae,5,VeryNarrow,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
340231-8/10/23,Corydalidae,2,VeryNarrow,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
340231-8/10/23,Culicidae,3,VeryNarrow,,Insecta,,Diptera,Culicidae,CF,SW,FALSE
340231-8/10/23,Decapoda,3,VeryNarrow,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
340231-8/10/23,Dixidae,1,VeryNarrow,,Insecta,,Diptera,Dixidae,CG,SW,FALSE
340231-8/10/23,Elmidae,44,VeryNarrow,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
340231-8/10/23,Ephemeridae,1,VeryNarrow,,Insecta,,Ephemeroptera,Ephemeridae,CG,BU,FALSE
340231-8/10/23,Gerridae,1,VeryNarrow,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
340231-8/10/23,Gomphidae,1,VeryNarrow,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
340231-8/10/23,Gyrinidae,1,VeryNarrow,,Insecta,,Coleoptera,Gyrinidae,PR,SW,FALSE
340231-8/10/23,Gyrinidae,1,VeryNarrow,,Insecta,,Coleoptera,Gyrinidae,PR,SW,FALSE
340231-8/10/23,Helicopsychidae,1,VeryNarrow,,Insecta,,Trichoptera,Helicopsychidae,SC,BU,FALSE
340231-8/10/23,Heptageniidae,15,VeryNarrow,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
340231-8/10/23,Hirudinea,1,VeryNarrow,,Hirudinea,Hirudinea,,,PR,SP,FALSE
340231-8/10/23,Hydracarina,3,VeryNarrow,,Arachnida,,,,PR,,FALSE
340231-8/10/23,Hydropsychidae,56,VeryNarrow,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
340231-8/10/23,Isonychiidae,1,VeryNarrow,,Insecta,,Ephemeroptera,Isonychiidae,CF,SW,FALSE
340231-8/10/23,Limnephilidae,1,VeryNarrow,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
340231-8/10/23,Physidae,3,VeryNarrow,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
340231-8/10/23,Pisidiidae,2,VeryNarrow,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
340231-8/10/23,Pleuroceridae,1,VeryNarrow,,Gastropoda,,Neotaenioglossa,Pleuroceridae,SC,CB,FALSE
340231-8/10/23,Polycentropodidae,4,VeryNarrow,,Insecta,,Trichoptera,Polycentropodidae,PR,CN,FALSE
340231-8/10/23,Psephenidae,5,VeryNarrow,,Insecta,,Coleoptera,Psephenidae,SH;SC,CN,FALSE
340231-8/10/23,Simuliidae,10,VeryNarrow,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
340231-8/10/23,Tabanidae,1,VeryNarrow,,Insecta,,Diptera,Tabanidae,PR,SP,FALSE
340231-8/10/23,Tipulidae,7,VeryNarrow,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
340231-8/10/23,Tricorythidae,1,VeryNarrow,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
340231-8/10/23,Veliidae,5,VeryNarrow,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
340231-8/10/23,Viviparidae,1,VeryNarrow,,Gastropoda,,Architaenioglossa,Viviparidae,SC,CB,FALSE
340261-8/30/23,Amphipoda,29,VeryNarrow,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
340261-8/30/23,Ancylidae,1,VeryNarrow,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
340261-8/30/23,Baetidae,44,VeryNarrow,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
340261-8/30/23,Brachycentridae,8,VeryNarrow,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
340261-8/30/23,Calopterygidae,1,VeryNarrow,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
340261-8/30/23,Ceratopogonidae,1,VeryNarrow,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
340261-8/30/23,Chironomidae,7,VeryNarrow,,Insecta,,Diptera,Chironomidae,CG,,FALSE
340261-8/30/23,Elmidae,14,VeryNarrow,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
340261-8/30/23,Ephemerellidae,2,VeryNarrow,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
340261-8/30/23,Gerridae,1,VeryNarrow,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
340261-8/30/23,Gyrinidae,8,VeryNarrow,,Insecta,,Coleoptera,Gyrinidae,PR,SW,FALSE
340261-8/30/23,Helicopsychidae,3,VeryNarrow,,Insecta,,Trichoptera,Helicopsychidae,SC,BU,FALSE
340261-8/30/23,Heptageniidae,12,VeryNarrow,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
340261-8/30/23,Hydrobiidae,7,VeryNarrow,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,CN,FALSE
340261-8/30/23,Hydropsychidae,8,VeryNarrow,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
340261-8/30/23,Hydroptilidae,2,VeryNarrow,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
340261-8/30/23,Isonychiidae,3,VeryNarrow,,Insecta,,Ephemeroptera,Isonychiidae,CF,SW,FALSE
340261-8/30/23,Isopoda,16,VeryNarrow,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
340261-8/30/23,Lepidostomatidae,1,VeryNarrow,,Insecta,,Trichoptera,Lepidostomatidae,SH,CB,FALSE
340261-8/30/23,Libellulidae,1,VeryNarrow,,Insecta,,Odonata,Libellulidae,PR,CB;SP,FALSE
340261-8/30/23,Perlidae,6,VeryNarrow,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
340261-8/30/23,Physidae,4,VeryNarrow,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
340261-8/30/23,Pisidiidae,11,VeryNarrow,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
340261-8/30/23,Planorbidae,2,VeryNarrow,,Gastropoda,,Basommatophora,Planorbidae,SC,CB,FALSE
340261-8/30/23,Polycentropodidae,2,VeryNarrow,,Insecta,,Trichoptera,Polycentropodidae,PR,CN,FALSE
340261-8/30/23,Porifera,1,VeryNarrow,,,,,,CF,,FALSE
340261-8/30/23,Simuliidae,65,VeryNarrow,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
340261-8/30/23,Sisyridae,3,VeryNarrow,,Insecta,,Neuroptera,Sisyridae,PR,CB,FALSE
340261-8/30/23,Tricorythidae,6,VeryNarrow,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
340261-8/30/23,Turbellaria,1,VeryNarrow,,Turbellaria,,,,CG,,FALSE
340261-8/30/23,Unionidae,1,VeryNarrow,,Bivalvia,,Unionoida,Unionidae,CF,BU,FALSE
340261-8/30/23,Veliidae,1,VeryNarrow,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
340261-8/30/23,Viviparidae,2,VeryNarrow,,Gastropoda,,Architaenioglossa,Viviparidae,SC,CB,FALSE
400104-8/3/23,Athericidae,1,WestSteep,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
400104-8/3/23,Baetidae,38,WestSteep,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
400104-8/3/23,Brachycentridae,30,WestSteep,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
400104-8/3/23,Caenidae,2,WestSteep,,Insecta,,Ephemeroptera,Caenidae,CG,BU;SP,FALSE
400104-8/3/23,Ceratopogonidae,1,WestSteep,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
400104-8/3/23,Chironomidae,21,WestSteep,,Insecta,,Diptera,Chironomidae,CG,,FALSE
400104-8/3/23,Corydalidae,1,WestSteep,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
400104-8/3/23,Elmidae,21,WestSteep,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
400104-8/3/23,Ephemerellidae,3,WestSteep,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
400104-8/3/23,Glossosomatidae,28,WestSteep,,Insecta,,Trichoptera,Glossosomatidae,SC,CN,FALSE
400104-8/3/23,Hydracarina,17,WestSteep,,Arachnida,,,,PR,,FALSE
400104-8/3/23,Hydrobiidae,394,WestSteep,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,CN,FALSE
400104-8/3/23,Hydropsychidae,18,WestSteep,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
400104-8/3/23,Hydroptilidae,1,WestSteep,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
400104-8/3/23,Lepidostomatidae,12,WestSteep,,Insecta,,Trichoptera,Lepidostomatidae,SH,CB,FALSE
400104-8/3/23,Leptoceridae,1,WestSteep,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
400104-8/3/23,Oligochaeta,16,WestSteep,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
400104-8/3/23,Perlidae,2,WestSteep,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
400104-8/3/23,Pisidiidae,1,WestSteep,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
400104-8/3/23,Simuliidae,49,WestSteep,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
400104-8/3/23,Tipulidae,1,WestSteep,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
400104-8/3/23,Tricorythidae,17,WestSteep,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
400104-8/3/23,Turbellaria,2,WestSteep,,Turbellaria,,,,CG,,FALSE
400176-9/7/23,Aeshnidae,10,WetWide,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
400176-9/7/23,Amphipoda,83,WetWide,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
400176-9/7/23,Baetidae,10,WetWide,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
400176-9/7/23,Calopterygidae,5,WetWide,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
400176-9/7/23,Chironomidae,27,WetWide,,Insecta,,Diptera,Chironomidae,CG,,FALSE
400176-9/7/23,Cordulegastridae,12,WetWide,,Insecta,,Odonata,Cordulegastridae,PR,BU,FALSE
400176-9/7/23,Corydalidae,4,WetWide,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
400176-9/7/23,Elmidae,17,WetWide,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
400176-9/7/23,Gerridae,3,WetWide,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
400176-9/7/23,Heptageniidae,7,WetWide,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
400176-9/7/23,Hydropsychidae,3,WetWide,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
400176-9/7/23,Leptophlebiidae,4,WetWide,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
400176-9/7/23,Limnephilidae,2,WetWide,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
400176-9/7/23,Nemouridae,4,WetWide,,Insecta,,Plecoptera,Nemouridae,SH,SP,FALSE
400176-9/7/23,Oligochaeta,2,WetWide,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
400176-9/7/23,Perlidae,4,WetWide,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
400176-9/7/23,Philopotamidae,6,WetWide,,Insecta,,Trichoptera,Philopotamidae,CF,CN,FALSE
400176-9/7/23,Simuliidae,42,WetWide,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
400176-9/7/23,Tipulidae,2,WetWide,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
410538-7/27/23,Aeshnidae,1,WestFlat,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
410538-7/27/23,Amphipoda,113,WestFlat,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
410538-7/27/23,Ancylidae,1,WestFlat,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
410538-7/27/23,Baetidae,19,WestFlat,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
410538-7/27/23,Belostomatidae,1,WestFlat,,Insecta,,Hemiptera,Belostomatidae,PR,CB;SW,FALSE
410538-7/27/23,Brachycentridae,1,WestFlat,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
410538-7/27/23,Calopterygidae,1,WestFlat,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
410538-7/27/23,Ceratopogonidae,1,WestFlat,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
410538-7/27/23,Chironomidae,1,WestFlat,,Insecta,,Diptera,Chironomidae,CG,,FALSE
410538-7/27/23,Corbicula,3,WestFlat,,Bivalvia,,Veneroida,Corbiculidae,CF,,FALSE
410538-7/27/23,Corixidae,41,WestFlat,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
410538-7/27/23,Decapoda,13,WestFlat,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
410538-7/27/23,Elmidae,6,WestFlat,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
410538-7/27/23,Gerridae,1,WestFlat,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
410538-7/27/23,Gomphidae,1,WestFlat,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
410538-7/27/23,Heptageniidae,5,WestFlat,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
410538-7/27/23,Hirudinea,1,WestFlat,,Hirudinea,Hirudinea,,,PR,SP,FALSE
410538-7/27/23,Hydracarina,3,WestFlat,,Arachnida,,,,PR,,FALSE
410538-7/27/23,Hydrobiidae,3,WestFlat,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,CN,FALSE
410538-7/27/23,Hydrophilidae,1,WestFlat,,Insecta,,Coleoptera,Hydrophilidae,PR,BU;SW,FALSE
410538-7/27/23,Hydropsychidae,19,WestFlat,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
410538-7/27/23,Isopoda,7,WestFlat,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
410538-7/27/23,Leptoceridae,5,WestFlat,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
410538-7/27/23,Oligochaeta,8,WestFlat,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
410538-7/27/23,Physidae,7,WestFlat,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
410538-7/27/23,Pisidiidae,42,WestFlat,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
410538-7/27/23,Pleuroceridae,1,WestFlat,,Gastropoda,,Neotaenioglossa,Pleuroceridae,SC,CB,FALSE
410538-7/27/23,Simuliidae,2,WestFlat,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
410538-7/27/23,Tipulidae,1,WestFlat,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
410538-7/27/23,Turbellaria,1,WestFlat,,Turbellaria,,,,CG,,FALSE
410538-7/27/23,Veliidae,1,WestFlat,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
410538-7/27/23,Viviparidae,1,WestFlat,,Gastropoda,,Architaenioglossa,Viviparidae,SC,CB,FALSE
410614-7/25/23,Aeshnidae,1,East,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
410614-7/25/23,Amphipoda,14,East,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
410614-7/25/23,Athericidae,1,East,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
410614-7/25/23,Baetidae,21,East,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
410614-7/25/23,Baetiscidae,3,East,,Insecta,,Ephemeroptera,Baetiscidae,CG,BU;CN;SP,FALSE
410614-7/25/23,Brachycentridae,54,East,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
410614-7/25/23,Calopterygidae,2,East,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
410614-7/25/23,Chironomidae,36,East,,Insecta,,Diptera,Chironomidae,CG,,FALSE
410614-7/25/23,Dixidae,3,East,,Insecta,,Diptera,Dixidae,CG,SW,FALSE
410614-7/25/23,Elmidae,18,East,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
410614-7/25/23,Gerridae,1,East,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
410614-7/25/23,Helicopsychidae,3,East,,Insecta,,Trichoptera,Helicopsychidae,SC,BU,FALSE
410614-7/25/23,Heptageniidae,6,East,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
410614-7/25/23,Hydracarina,2,East,,Arachnida,,,,PR,,FALSE
410614-7/25/23,Hydrophilidae,2,East,,Insecta,,Coleoptera,Hydrophilidae,PR,BU;SW,FALSE
410614-7/25/23,Hydropsychidae,60,East,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
410614-7/25/23,Leptoceridae,1,East,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
410614-7/25/23,Limnephilidae,1,East,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
410614-7/25/23,Mesoveliidae,2,East,,Insecta,,Hemiptera,Mesoveliidae,PR,SK,FALSE
410614-7/25/23,Oligochaeta,16,East,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
410614-7/25/23,Pisidiidae,2,East,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
410614-7/25/23,Simuliidae,5,East,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
410634-7/25/23,Amphipoda,68,Narrow,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
410634-7/25/23,Baetidae,89,Narrow,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
410634-7/25/23,Brachycentridae,36,Narrow,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
410634-7/25/23,Ceratopogonidae,1,Narrow,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
410634-7/25/23,Chironomidae,6,Narrow,,Insecta,,Diptera,Chironomidae,CG,,FALSE
410634-7/25/23,Dixidae,1,Narrow,,Insecta,,Diptera,Dixidae,CG,SW,FALSE
410634-7/25/23,Dytiscidae,1,Narrow,,Insecta,,Coleoptera,Dytiscidae,PR,BU;SW,FALSE
410634-7/25/23,Elmidae,1,Narrow,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
410634-7/25/23,Ephemerellidae,2,Narrow,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
410634-7/25/23,Gerridae,1,Narrow,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
410634-7/25/23,Hirudinea,1,Narrow,,Hirudinea,Hirudinea,,,PR,SP,FALSE
410634-7/25/23,Hydracarina,10,Narrow,,Arachnida,,,,PR,,FALSE
410634-7/25/23,Hydrobiidae,1,Narrow,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,CN,FALSE
410634-7/25/23,Hydropsychidae,1,Narrow,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
410634-7/25/23,Hydroptilidae,1,Narrow,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
410634-7/25/23,Isopoda,2,Narrow,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
410634-7/25/23,Lepidostomatidae,1,Narrow,,Insecta,,Trichoptera,Lepidostomatidae,SH,CB,FALSE
410634-7/25/23,Leptophlebiidae,2,Narrow,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
410634-7/25/23,Limnephilidae,4,Narrow,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
410634-7/25/23,Nemouridae,4,Narrow,,Insecta,,Plecoptera,Nemouridae,SH,SP,FALSE
410634-7/25/23,Oligochaeta,4,Narrow,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
410634-7/25/23,Philopotamidae,1,Narrow,,Insecta,,Trichoptera,Philopotamidae,CF,CN,FALSE
410634-7/25/23,Physidae,1,Narrow,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
410634-7/25/23,Polycentropodidae,3,Narrow,,Insecta,,Trichoptera,Polycentropodidae,PR,CN,FALSE
410634-7/25/23,Sialidae,2,Narrow,,Insecta,,Megaloptera,Sialidae,PR,BU,FALSE
410634-7/25/23,Simuliidae,15,Narrow,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
410695-8/29/23,Amphipoda,171,WestFlat,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
410695-8/29/23,Baetidae,27,WestFlat,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
410695-8/29/23,Belostomatidae,2,WestFlat,,Insecta,,Hemiptera,Belostomatidae,PR,CB;SW,FALSE
410695-8/29/23,Chironomidae,12,WestFlat,,Insecta,,Diptera,Chironomidae,CG,,FALSE
410695-8/29/23,Coenagrionidae,17,WestFlat,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
410695-8/29/23,Corixidae,21,WestFlat,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
410695-8/29/23,Haliplidae,3,WestFlat,,Insecta,,Coleoptera,Haliplidae,SH,,FALSE
410695-8/29/23,Hydropsychidae,1,WestFlat,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
410695-8/29/23,Isonychiidae,1,WestFlat,,Insecta,,Ephemeroptera,Isonychiidae,CF,SW,FALSE
410695-8/29/23,Oligochaeta,9,WestFlat,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
410695-8/29/23,Physidae,1,WestFlat,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
410695-8/29/23,Planorbidae,1,WestFlat,,Gastropoda,,Basommatophora,Planorbidae,SC,CB,FALSE
410695-8/29/23,Simuliidae,6,WestFlat,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
410695-8/29/23,Tipulidae,1,WestFlat,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
410695-8/29/23,Turbellaria,1,WestFlat,,Turbellaria,,,,CG,,FALSE
410695-8/29/23,Veliidae,9,WestFlat,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
410750-8/10/23,Amphipoda,51,WestSteep,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
410750-8/10/23,Ancylidae,2,WestSteep,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
410750-8/10/23,Baetidae,39,WestSteep,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
410750-8/10/23,Caenidae,1,WestSteep,,Insecta,,Ephemeroptera,Caenidae,CG,BU;SP,FALSE
410750-8/10/23,Calopterygidae,19,WestSteep,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
410750-8/10/23,Chironomidae,37,WestSteep,,Insecta,,Diptera,Chironomidae,CG,,FALSE
410750-8/10/23,Coenagrionidae,4,WestSteep,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
410750-8/10/23,Decapoda,9,WestSteep,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
