SampleID,INDEX_CLASS,TaxaID,N_Taxa,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,FFG,TOLVAL,HABIT,NONTARGET
410797-9/7/23,WestFlat,Gerridae,1,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
410797-9/7/23,WestFlat,Gyrinidae,1,Arthropoda,,Insecta,,Coleoptera,Gyrinidae,PR,4.1,SW,FALSE
410797-9/7/23,WestFlat,Haliplidae,1,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
410797-9/7/23,WestFlat,Helicopsychidae,6,Arthropoda,,Insecta,,Trichoptera,Helicopsychidae,SC,2,BU,FALSE
410797-9/7/23,WestFlat,Heptageniidae,29,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
410797-9/7/23,WestFlat,Hydracarina,4,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
410797-9/7/23,WestFlat,Hydropsychidae,17,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410797-9/7/23,WestFlat,Isonychiidae,3,Arthropoda,,Insecta,,Ephemeroptera,Isonychiidae,CF,2.8,SW,FALSE
410797-9/7/23,WestFlat,Isopoda,1,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
410797-9/7/23,WestFlat,Lepidoptera,1,Arthropoda,,Insecta,,Lepidoptera,,SH,4.6,,FALSE
410797-9/7/23,WestFlat,Leptoceridae,3,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
410797-9/7/23,WestFlat,Lymnaeidae,1,Mollusca,,Gastropoda,,Basommatophora,Lymnaeidae,SC,6.4,CB,FALSE
410797-9/7/23,WestFlat,Nepidae,1,Arthropoda,,Insecta,,Hemiptera,Nepidae,PR,7.4,CB;CN,FALSE
410797-9/7/23,WestFlat,Oligochaeta,2,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
410797-9/7/23,WestFlat,Perlidae,1,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
410797-9/7/23,WestFlat,Philopotamidae,3,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
410797-9/7/23,WestFlat,Physidae,1,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
410797-9/7/23,WestFlat,Pisidiidae,3,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
410797-9/7/23,WestFlat,Pleuroceridae,1,Mollusca,,Gastropoda,,Neotaenioglossa,Pleuroceridae,SC,3.6,CB,FALSE
410797-9/7/23,WestFlat,Polycentropodidae,1,Arthropoda,,Insecta,,Trichoptera,Polycentropodidae,PR,5.5,CN,FALSE
410797-9/7/23,WestFlat,Psephenidae,1,Arthropoda,,Insecta,,Coleoptera,Psephenidae,SH;SC,3.9,CN,FALSE
410797-9/7/23,WestFlat,Simuliidae,46,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
410797-9/7/23,WestFlat,Tricorythidae,42,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
410797-9/7/23,WestFlat,Turbellaria,4,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
410797-9/7/23,WestFlat,Veliidae,1,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
410838-8/30/23,WestSteep,Amphipoda,170,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
410838-8/30/23,WestSteep,Baetidae,2,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
410838-8/30/23,WestSteep,Calopterygidae,8,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
410838-8/30/23,WestSteep,Chironomidae,3,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
410838-8/30/23,WestSteep,Coenagrionidae,2,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
410838-8/30/23,WestSteep,Decapoda,11,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
410838-8/30/23,WestSteep,Elmidae,21,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
410838-8/30/23,WestSteep,Gerridae,1,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
410838-8/30/23,WestSteep,Hirudinea,1,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
410838-8/30/23,WestSteep,Hydropsychidae,35,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410838-8/30/23,WestSteep,Isopoda,47,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
410838-8/30/23,WestSteep,Oligochaeta,1,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
410838-8/30/23,WestSteep,Pisidiidae,5,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
410838-8/30/23,WestSteep,Simuliidae,2,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
410838-8/30/23,WestSteep,Tipulidae,1,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
410838-8/30/23,WestSteep,Turbellaria,8,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
410933-9/13/23,WestSteep,Aeshnidae,1,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
410933-9/13/23,WestSteep,Amphipoda,102,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
410933-9/13/23,WestSteep,Athericidae,1,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
410933-9/13/23,WestSteep,Baetidae,35,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
410933-9/13/23,WestSteep,Calopterygidae,5,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
410933-9/13/23,WestSteep,Chironomidae,41,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
410933-9/13/23,WestSteep,Cordulegastridae,1,Arthropoda,,Insecta,,Odonata,Cordulegastridae,PR,2.9,BU,FALSE
410933-9/13/23,WestSteep,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
410933-9/13/23,WestSteep,Dytiscidae,1,Arthropoda,,Insecta,,Coleoptera,Dytiscidae,PR,6.2,BU;SW,FALSE
410933-9/13/23,WestSteep,Elmidae,18,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
410933-9/13/23,WestSteep,Gerridae,5,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
410933-9/13/23,WestSteep,Heptageniidae,1,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
410933-9/13/23,WestSteep,Hydracarina,23,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
410933-9/13/23,WestSteep,Hydrophilidae,1,Arthropoda,,Insecta,,Coleoptera,Hydrophilidae,PR,5.4,BU;SW,FALSE
410933-9/13/23,WestSteep,Hydropsychidae,20,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410933-9/13/23,WestSteep,Leptophlebiidae,1,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
410933-9/13/23,WestSteep,Limnephilidae,3,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
410933-9/13/23,WestSteep,Oligochaeta,1,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
410933-9/13/23,WestSteep,Physidae,5,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
410933-9/13/23,WestSteep,Pisidiidae,5,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
410933-9/13/23,WestSteep,Sialidae,1,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
410933-9/13/23,WestSteep,Simuliidae,4,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
410933-9/13/23,WestSteep,Tabanidae,2,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
410933-9/13/23,WestSteep,Tipulidae,4,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
410933-9/13/23,WestSteep,Veliidae,1,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
410934-9/26/23,WestFlat,Aeshnidae,1,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
410934-9/26/23,WestFlat,Amphipoda,167,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
410934-9/26/23,WestFlat,Baetidae,6,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
410934-9/26/23,WestFlat,Calopterygidae,17,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
410934-9/26/23,WestFlat,Ceratopogonidae,2,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
410934-9/26/23,WestFlat,Chironomidae,16,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
410934-9/26/23,WestFlat,Corixidae,1,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
410934-9/26/23,WestFlat,Culicidae,1,Arthropoda,,Insecta,,Diptera,Culicidae,CF,8.1,SW,FALSE
410934-9/26/23,WestFlat,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
410934-9/26/23,WestFlat,Dixidae,1,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
410934-9/26/23,WestFlat,Elmidae,1,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
410934-9/26/23,WestFlat,Gerridae,2,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
410934-9/26/23,WestFlat,Gyrinidae,1,Arthropoda,,Insecta,,Coleoptera,Gyrinidae,PR,4.1,SW,FALSE
410934-9/26/23,WestFlat,Heptageniidae,5,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
410934-9/26/23,WestFlat,Hirudinea,1,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
410934-9/26/23,WestFlat,Hydrophilidae,1,Arthropoda,,Insecta,,Coleoptera,Hydrophilidae,PR,5.4,BU;SW,FALSE
410934-9/26/23,WestFlat,Hydropsychidae,6,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410934-9/26/23,WestFlat,Isopoda,9,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
410934-9/26/23,WestFlat,Limnephilidae,1,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
410934-9/26/23,WestFlat,Molannidae,1,Arthropoda,,Insecta,,Trichoptera,Molannidae,SC,5.2,SP,FALSE
410934-9/26/23,WestFlat,Notonectidae,1,Arthropoda,,Insecta,,Hemiptera,Notonectidae,PR,8.6,SW,FALSE
410934-9/26/23,WestFlat,Oligochaeta,1,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
410934-9/26/23,WestFlat,Phryganeidae,2,Arthropoda,,Insecta,,Trichoptera,Phryganeidae,SH,4.5,CB;CN,FALSE
410934-9/26/23,WestFlat,Physidae,2,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
410934-9/26/23,WestFlat,Pisidiidae,2,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
410934-9/26/23,WestFlat,Psychomyiidae,2,Arthropoda,,Insecta,,Trichoptera,Psychomyiidae,SC,2.5,CN,FALSE
410934-9/26/23,WestFlat,Ptychopteridae,1,Arthropoda,,Insecta,,Diptera,Ptychopteridae,CG,6,BU,FALSE
410934-9/26/23,WestFlat,Scirtidae,1,Arthropoda,,Insecta,,Coleoptera,Scirtidae,SC,6,CB,FALSE
410934-9/26/23,WestFlat,Sialidae,3,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
410934-9/26/23,WestFlat,Simuliidae,2,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
410934-9/26/23,WestFlat,Tabanidae,1,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
410934-9/26/23,WestFlat,Tipulidae,2,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
410934-9/26/23,WestFlat,Veliidae,3,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
410934-9/26/23,WestFlat,Viviparidae,1,Mollusca,,Gastropoda,,Architaenioglossa,Viviparidae,SC,4.3,CB,FALSE
410935-7/27/23,WestFlat,Aeshnidae,6,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
410935-7/27/23,WestFlat,Amphipoda,75,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
410935-7/27/23,WestFlat,Ancylidae,2,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
410935-7/27/23,WestFlat,Baetidae,11,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
410935-7/27/23,WestFlat,Brachycentridae,3,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
410935-7/27/23,WestFlat,Calopterygidae,14,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
410935-7/27/23,WestFlat,Ceratopogonidae,3,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
410935-7/27/23,WestFlat,Chironomidae,37,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
410935-7/27/23,WestFlat,Coenagrionidae,1,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
410935-7/27/23,WestFlat,Corydalidae,1,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
410935-7/27/23,WestFlat,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
410935-7/27/23,WestFlat,Elmidae,18,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
410935-7/27/23,WestFlat,Ephemeridae,2,Arthropoda,,Insecta,,Ephemeroptera,Ephemeridae,CG,3,BU,FALSE
410935-7/27/23,WestFlat,Gerridae,2,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
410935-7/27/23,WestFlat,Gomphidae,1,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
410935-7/27/23,WestFlat,Helicopsychidae,3,Arthropoda,,Insecta,,Trichoptera,Helicopsychidae,SC,2,BU,FALSE
410935-7/27/23,WestFlat,Heptageniidae,12,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
410935-7/27/23,WestFlat,Hydracarina,9,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
410935-7/27/23,WestFlat,Hydropsychidae,39,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410935-7/27/23,WestFlat,Leptoceridae,6,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
410935-7/27/23,WestFlat,Leptophlebiidae,1,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
410935-7/27/23,WestFlat,Limnephilidae,1,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
410935-7/27/23,WestFlat,Physidae,1,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
410935-7/27/23,WestFlat,Pisidiidae,1,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
410935-7/27/23,WestFlat,Simuliidae,1,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
410935-7/27/23,WestFlat,Tipulidae,1,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
410935-7/27/23,WestFlat,Veliidae,1,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
410937-8/29/23,WestFlat,Amphipoda,90,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
410937-8/29/23,WestFlat,Athericidae,1,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
410937-8/29/23,WestFlat,Baetidae,11,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
410937-8/29/23,WestFlat,Brachycentridae,2,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
410937-8/29/23,WestFlat,Calopterygidae,8,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
410937-8/29/23,WestFlat,Chironomidae,14,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
410937-8/29/23,WestFlat,Decapoda,6,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
410937-8/29/23,WestFlat,Elmidae,31,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
410937-8/29/23,WestFlat,Ephemerellidae,1,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
410937-8/29/23,WestFlat,Gomphidae,1,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
410937-8/29/23,WestFlat,Heptageniidae,31,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
410937-8/29/23,WestFlat,Hydracarina,3,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
410937-8/29/23,WestFlat,Hydropsychidae,37,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410937-8/29/23,WestFlat,Hydroptilidae,1,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
410937-8/29/23,WestFlat,Isonychiidae,1,Arthropoda,,Insecta,,Ephemeroptera,Isonychiidae,CF,2.8,SW,FALSE
410937-8/29/23,WestFlat,Isopoda,1,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
410937-8/29/23,WestFlat,Oligochaeta,3,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
410937-8/29/23,WestFlat,Physidae,1,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
410937-8/29/23,WestFlat,Pisidiidae,13,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
410937-8/29/23,WestFlat,Pleidae,1,Arthropoda,,Insecta,,Hemiptera,Pleidae,PR,NA,SW,FALSE
410937-8/29/23,WestFlat,Psychomyiidae,1,Arthropoda,,Insecta,,Trichoptera,Psychomyiidae,SC,2.5,CN,FALSE
410937-8/29/23,WestFlat,Simuliidae,7,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
440068-6/30/23,East,Amphipoda,17,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
440068-6/30/23,East,Ancylidae,2,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
440068-6/30/23,East,Baetidae,2,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
440068-6/30/23,East,Brachycentridae,6,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
440068-6/30/23,East,Calopterygidae,1,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
440068-6/30/23,East,Chironomidae,134,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
440068-6/30/23,East,Corixidae,84,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
440068-6/30/23,East,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
440068-6/30/23,East,Dixidae,1,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
440068-6/30/23,East,Elmidae,23,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
440068-6/30/23,East,Gelastocoridae,1,Arthropoda,,Insecta,,Hemiptera,Gelastocoridae,PR,NA,BU;SP,FALSE
440068-6/30/23,East,Gerridae,1,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
440068-6/30/23,East,Gomphidae,3,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
440068-6/30/23,East,Heptageniidae,1,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
440068-6/30/23,East,Hydracarina,4,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
440068-6/30/23,East,Hydropsychidae,25,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
440068-6/30/23,East,Hydroptilidae,13,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
440068-6/30/23,East,Isopoda,1,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
440068-6/30/23,East,Leptoceridae,1,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
440068-6/30/23,East,Lymnaeidae,1,Mollusca,,Gastropoda,,Basommatophora,Lymnaeidae,SC,6.4,CB,FALSE
440068-6/30/23,East,Oligochaeta,13,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
440068-6/30/23,East,Perlidae,8,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
440068-6/30/23,East,Pisidiidae,4,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
440068-6/30/23,East,Polycentropodidae,5,Arthropoda,,Insecta,,Trichoptera,Polycentropodidae,PR,5.5,CN,FALSE
440068-6/30/23,East,Psephenidae,1,Arthropoda,,Insecta,,Coleoptera,Psephenidae,SH;SC,3.9,CN,FALSE
440068-6/30/23,East,Sialidae,1,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
440068-6/30/23,East,Tipulidae,3,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
440068-6/30/23,East,Tricorythidae,10,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
440068-6/30/23,East,Unionidae,1,Mollusca,,Bivalvia,,Unionoida,Unionidae,CF,5,BU,FALSE
440193-8/2/23,East,Amphipoda,24,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
440193-8/2/23,East,Baetidae,24,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
440193-8/2/23,East,Caenidae,10,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
440193-8/2/23,East,Calopterygidae,2,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
440193-8/2/23,East,Chironomidae,30,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
440193-8/2/23,East,Coenagrionidae,11,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
440193-8/2/23,East,Corixidae,1,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
440193-8/2/23,East,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
440193-8/2/23,East,Dixidae,1,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
440193-8/2/23,East,Elmidae,29,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
440193-8/2/23,East,Gerridae,1,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
440193-8/2/23,East,Gyrinidae,1,Arthropoda,,Insecta,,Coleoptera,Gyrinidae,PR,4.1,SW,FALSE
440193-8/2/23,East,Haliplidae,3,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
440193-8/2/23,East,Helicopsychidae,16,Arthropoda,,Insecta,,Trichoptera,Helicopsychidae,SC,2,BU,FALSE
440193-8/2/23,East,Heptageniidae,11,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
440193-8/2/23,East,Hirudinea,3,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
440193-8/2/23,East,Hydracarina,1,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
440193-8/2/23,East,Hydrophilidae,1,Arthropoda,,Insecta,,Coleoptera,Hydrophilidae,PR,5.4,BU;SW,FALSE
440193-8/2/23,East,Hydropsychidae,133,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
440193-8/2/23,East,Hydroptilidae,1,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
440193-8/2/23,East,Isopoda,1,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
440193-8/2/23,East,Leptoceridae,16,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
440193-8/2/23,East,Libellulidae,1,Arthropoda,,Insecta,,Odonata,Libellulidae,PR,9.2,CB;SP,FALSE
440193-8/2/23,East,Limnephilidae,1,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
440193-8/2/23,East,Lymnaeidae,1,Mollusca,,Gastropoda,,Basommatophora,Lymnaeidae,SC,6.4,CB,FALSE
440193-8/2/23,East,Mesoveliidae,3,Arthropoda,,Insecta,,Hemiptera,Mesoveliidae,PR,NA,SK,FALSE
440193-8/2/23,East,Nepidae,1,Arthropoda,,Insecta,,Hemiptera,Nepidae,PR,7.4,CB;CN,FALSE
440193-8/2/23,East,Oligochaeta,2,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
440193-8/2/23,East,Philopotamidae,2,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
440193-8/2/23,East,Physidae,4,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
440193-8/2/23,East,Pisidiidae,1,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
440193-8/2/23,East,Pleidae,1,Arthropoda,,Insecta,,Hemiptera,Pleidae,PR,NA,SW,FALSE
440193-8/2/23,East,Psephenidae,2,Arthropoda,,Insecta,,Coleoptera,Psephenidae,SH;SC,3.9,CN,FALSE
440193-8/2/23,East,Simuliidae,31,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
